"feature","subject","comparison","n_pre","n_post","W_statistic","p_raw","note","p_BY","label"
"s_contrast_band_7_mean","Snoop and Dre","Pre vs Mid Post",3,16,5,0.0386059130707031,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.521270614346317,"secondary_exploratory"
"s_contrast_band_7_mean","Snoop and Dre","Pre vs Late Post",3,85,75,0.231806510635763,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_7_mean","Tina and Aretha","Pre vs Early Post",29,5,64,0.697267542251433,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_7_mean","Tina and Aretha","Pre vs Late Post",29,375,584,1.14257664847184e-15,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000000000192217958251917,"secondary_exploratory"
"s_entropy_mean","Barry and Stevie","Pre vs Mid Post",14,5,69,0.00192544606009047,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0390846870886247,"secondary_exploratory"
"s_entropy_mean","Barry and Stevie","Pre vs Late Post",14,29,400,0.000000351941726539403,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000153195166443171,"secondary_exploratory"
"s_entropy_mean","Cher and Adele","Pre vs Early Post",49,170,5339,0.00267426326823287,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.052346467473588,"secondary_exploratory"
"s_entropy_mean","Cher and Adele","Pre vs Mid Post",49,73,2864,0.000000019748578826188,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000107830429859031,"secondary_exploratory"
"s_entropy_mean","Cher and Adele","Pre vs Late Post",49,304,12674,3.2005526872854e-15,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000000000510823318305154,"secondary_exploratory"
"s_entropy_mean","Elvis","Pre vs Early Post",25,65,1185,0.000804939300334759,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0183071471184732,"secondary_exploratory"
"s_entropy_mean","Elvis","Pre vs Late Post",25,40,941,0.00000000285542753523845,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000183235555413016,"secondary_exploratory"
"s_entropy_mean","Michael and Prince","Pre vs Early Post",28,31,811,0.0000000109671081122639,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000626290705818249,"secondary_exploratory"
"s_entropy_mean","Michael and Prince","Pre vs Mid Post",28,34,849,0.000000137169394192941,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000066704877503616,"secondary_exploratory"
"s_entropy_mean","Michael and Prince","Pre vs Late Post",28,8,183,0.00730537263027455,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.123567680496295,"secondary_exploratory"
"s_entropy_mean","Paul and John","Pre vs Early Post",33,20,518,0.000580615191693975,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0135867973634399,"secondary_exploratory"
"s_entropy_mean","Paul and John","Pre vs Late Post",33,13,315,0.0147048074544234,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.225446578529579,"secondary_exploratory"
"s_entropy_mean","Snoop and Dre","Pre vs Early Post",3,30,19,0.110294255244555,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_entropy_mean","Snoop and Dre","Pre vs Mid Post",3,16,5,0.0386059130707031,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.521270614346317,"secondary_exploratory"
"s_entropy_mean","Snoop and Dre","Pre vs Late Post",3,85,92,0.420929105692424,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_entropy_mean","Tina and Aretha","Pre vs Early Post",29,5,9,0.00218788629403412,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0437899751430747,"secondary_exploratory"
"s_entropy_mean","Tina and Aretha","Pre vs Late Post",29,375,951,0.000000000000131442556266997,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000000015437268823923,"secondary_exploratory"
"s_flux_mean","Barry and Stevie","Pre vs Mid Post",14,5,4,0.00474651991992775,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0858869549164623,"secondary_exploratory"
"s_flux_mean","Barry and Stevie","Pre vs Late Post",14,29,7,0.000000403394080840631,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000173169681886785,"secondary_exploratory"
"s_flux_mean","Cher and Adele","Pre vs Early Post",49,170,3810,0.364334199106131,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_flux_mean","Cher and Adele","Pre vs Mid Post",49,73,337,0.0000000000000351327996691757,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000000446300136138223,"secondary_exploratory"
"s_flux_mean","Cher and Adele","Pre vs Late Post",49,304,1465,1.80048465924637e-19,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",5.89856221462402e-17,"secondary_exploratory"
"s_flux_mean","Elvis","Pre vs Early Post",25,65,543,0.0153829740809632,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.234113975778341,"secondary_exploratory"
"s_flux_mean","Elvis","Pre vs Late Post",25,40,70,0.00000000698117511411014,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000413856302034859,"secondary_exploratory"
"s_flux_mean","Michael and Prince","Pre vs Early Post",28,31,30,0.000000000907432156497217,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000000613955194134421,"secondary_exploratory"
"s_flux_mean","Michael and Prince","Pre vs Mid Post",28,34,64,0.00000000586181355414296,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000350839918552451,"secondary_exploratory"
"s_flux_mean","Michael and Prince","Pre vs Late Post",28,8,35,0.00360390106510193,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0675686304787397,"secondary_exploratory"
"s_flux_mean","Paul and John","Pre vs Early Post",33,20,164,0.00239084174445824,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0472444302923627,"secondary_exploratory"
"s_flux_mean","Paul and John","Pre vs Late Post",33,13,138,0.063728832475054,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.807913397637517,"secondary_exploratory"
"s_flux_mean","Snoop and Dre","Pre vs Early Post",3,30,71,0.110294255244555,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_flux_mean","Snoop and Dre","Pre vs Mid Post",3,16,34,0.288175633383966,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_flux_mean","Snoop and Dre","Pre vs Late Post",3,85,115,0.782597998299145,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
